0.00000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.04000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.05000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.07000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.08000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.09000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.19000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.22000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.26000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.27000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.28000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.29000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.31000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.33000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.37000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.38000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.39000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.41000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.43000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.44000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.46000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.47000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.49000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.51000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.52000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.53000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.55000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.56000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.57000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.58000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.59000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.61000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.62000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.63000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.64000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.65000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.66000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.67000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.68000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.69000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.71000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.73000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.74000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.76000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.77000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.78000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.79000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.81000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.82000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.83000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.84000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.85000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.86000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.87000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.88000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.89000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.90000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.91000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.96000	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.00000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.01000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.02000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.03000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.04000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.05000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.06000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.07000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.08000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.09000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.19000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.22000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.23000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.26000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.27000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.28000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.29000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.31000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.33000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.37000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.39000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.43000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.47000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.52000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.53000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.56000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.57000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.59000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.62000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.63000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.65000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.67000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.69000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.71000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.73000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.77000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.79000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.81000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.82000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.83000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.84000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.85000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.86000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.87000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.88000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.89000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.90000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.91000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.92000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.93000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.94000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.95000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.96000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.97000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.98000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.99000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.00000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.01000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.02000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.03000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.04000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.05000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.06000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.07000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.08000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.09000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
